DATEPLANTE,REPLACEMEN,Cultivar,Pub_Priv,Family,Genus,Deciduous,Species,Native_Sta,lat,long,Observe_17,StTp_17,LUse_17,DBH1_17,DBH2_17,Hgt_17,Wth_17,M_17,BSp_17,V_17,HERO2017,unique,NewTreeID,area,StTp_24,LUse_24,DBH1_24,DBH1H_24,DBH2_24,DBH2H_24,Hgt_24,Wth_24,BSp_24,M_24,V_24,Con_24,Crew_24,Date_24,DBH1H_17,DBH2H_17,commonName
6/12/15, ,Acer rubrum,PRIVATE,Sapindaceae,Acer,Deciduous,Acer rubrum,Native,882814,107004, ,NA,NA,0,NA,0,0,NA,NA,0,0,1,579,3,OM,O,7.5,28,0,0,24,21,No,Alive,1,Good,ACKSJRK,6/12/24,0,0,Red Maple
6/1/15, ,Tilia tomentosa,PRIVATE,Malvaceae,Tilia,Deciduous,Tilia tomentosa,Non Native,885030,108374, ,NA,NA,0,NA,0,0,NA,NA,0,0,1,812,22,FY,MFR,6.1,33,0,0,15.5,12.5,No,Alive,1,Good,"QCM, TH, EGB",6/3/24,0,0,Silver Linden
6/1/15, ,Prunus persica 'Belle of Georgia',PRIVATE,Rosaceae,Prunus,Deciduous,Prunus persica,Non Native,885011,108389, ,NA,NA,0,NA,0,0,NA,NA,0,0,1,815,22,BY,MFR,5.1,31,0,0,18.1,14.5,No,Alive,1,Good,"QCM, TH, EGB",6/3/24,0,0,Peach
6/1/15, ,Prunus salicina,PRIVATE,Rosaceae,Prunus,Deciduous,Prunus salicina,Non Native,885014,108398, ,NA,NA,0,NA,0,0,NA,NA,0,0,1,813,22,BY,MFR,3.7,25,0,0,6.5,16,No,Alive,1,Good,"QCM, TH, EGB",6/3/24,0,0,Japanese Plum
4/30/15, ,Acer x freemanii 'Armstrong',PRIVATE,Sapindaceae,Acer,Deciduous,Acer x freemanii,Non Native,884316,108109, ,NA,NA,0,NA,0,0,NA,NA,0,0,1,691,18,MP,INST,4.2,54,0,0,28.5,6.5,No,Alive,1,Good,TH JHK AEC,6/7/24,0,0,Freeman Maple
4/30/15, ,Quercus palustris GREEN PILLAR 'Pringreen',PRIVATE,Fagaceae,Quercus,Deciduous,Quercus palustris,Native,884353,108053, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,695,19,OM,INST,4.8,11,0,0,26.7,8,No,Alive,1,Good,TH JHK AEC,6/7/24,0,0,Pin Oak
9/18/15, ,Cladrastis kentukea,PRIVATE,Fabaceae,Cladrastis,Deciduous,Cladrastis kentukea,Native,883856,107700, ,NA,NA,0,NA,0,0,NA,NA,0,0,1,703,10,FY,SFR-D,3.9,54,0,0,17,16.5,No,Alive,1,Good,AN KS QCM,6/11/24,0,0,American Yellowwood
9/18/15, ,Aesculus x carnea,PRIVATE,Sapindaceae,Aesculus,Deciduous,Aesculus x carnea,Non Native,884648,109250, ,NA,NA,0,NA,0,0,NA,NA,0,0,1,792,15,BY,SFR-A,7.2,42,0,0,15.5,21,No,Alive,1,Good,NG QCM JRK,6/5/24,0,0,Red Horsechestnut
9/25/15, ,Acer x freemanii 'Armstrong',PRIVATE,Sapindaceae,Acer,Deciduous,Acer x freemanii,Non Native,883873,107669, ,NA,NA,0,NA,0,0,NA,NA,0,0,1,705,10,BY,SFR-D,5.4,32,0,0,24,12,No,Alive,1,Good,AN KS QCM,6/11/24,0,0,Freeman Maple
10/1/15, ,Cercis canadensis,PRIVATE,Fabaceae,Cercis,Deciduous,Cercis canadensis,Native,883592,107169, ,NA,NA,0,NA,0,0,NA,NA,0,0,1,736,7,FY,MFR,5.9,54,0,0,13.5,17.5,No,Alive,1,Good,ACEGB,6/11/24,0,0,Eastern Redbud
10/1/15, ,Aesculus x carnea,PRIVATE,Sapindaceae,Aesculus,Deciduous,Aesculus x carnea,Non Native,883567,107156, ,NA,NA,0,NA,0,0,NA,NA,0,0,1,737,7,BY,MFR,6.4,41,0,0,16,17,No,Alive,1,Good,ACEGB,6/11/24,0,0,Red Horsechestnut
10/13/15, ,Prunus serrulata 'Kwanzan',PRIVATE,Rosaceae,Prunus,Deciduous,Prunus serrulata,Non Native,883460,106650, ,NA,NA,0,NA,0,0,NA,NA,0,0,1,622,6,FY,SFR-D,3.7,37,0,0,10.5,6.5,Yes,Alive,1,Good,ACACAJ,6/7/24,0,0,Japanese Flowering Cherry
9/28/15, ,Liquidambar styraciflua,PRIVATE,Altingiaceae,Liquidambar,Deciduous,Liquidambar styraciflua,Native,883451,106919, ,NA,NA,0,NA,0,0,NA,NA,0,0,1,615,6,OM,INST,5.5,54,0,0,18,13,No,Alive,1,Good,"AN,EGB,NG",6/7/24,0,0,American Sweetgum
11/2/15, ,Amelanchier spp.,PRIVATE,Rosaceae,Amelanchier,Deciduous,Amelanchier spp.,Native,884376,108069, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,692,19,OM,INST,2.2,12,2.6,12,13.3,19.5,No,Alive,1,Good,TH JHK AEC,6/7/24,0,0,Serviceberry
11/2/15, ,Cornus kousa,PRIVATE,Cornaceae,Cornus,Deciduous,Cornus kousa,Non Native,883134,106700, ,NA,NA,0,NA,0,0,NA,NA,0,0,1,644,5,FY,MFR,2.2,13,0,0,7.5,6.75,No,Alive,1,Good,ACACJRK,6/10/24,0,0,Kousa Dogwood
11/2/15, ,Carpinus betulus 'Fastigiata' ('Pyramidalis'),PRIVATE,Betulaceae,Carpinus,Deciduous,Carpinus betulus,Non Native,883126,106711, ,NA,NA,0,NA,0,0,NA,NA,0,0,1,641,5,SY,MFR,2.9,54,0,0,18.5,8.75,No,Alive,1,Good,ACACJRK,6/10/24,0,0,European Hornbeam
11/2/15, ,Ginkgo biloba,PRIVATE,Ginkgoaceae,Ginkgo,Deciduous,Ginkgo biloba,Non Native,883127,106721, ,NA,NA,0,NA,0,0,NA,NA,0,0,1,645,5,SY,MFR,0.7,47,0,0,7.5,1.75,No,Alive,1,Fair,ACACJRK,6/10/24,0,0,Ginkgo
11/5/15, ,Carpinus betulus 'Fastigiata' ('Pyramidalis'),PRIVATE,Betulaceae,Carpinus,Deciduous,Carpinus betulus,Non Native,883236,106817, ,NA,NA,0,NA,0,0,NA,NA,0,0,1,627,5,SY,SFR-D,4.8,54,0,0,22,10.75,No,Alive,1,Good,ACACJRK,6/10/24,0,0,European Hornbeam
11/5/15, ,Prunus persica 'Elberta',PRIVATE,Rosaceae,Prunus,Deciduous,Prunus persica,Non Native,883228,106820, ,NA,NA,0,NA,0,0,NA,NA,0,0,1,629,5,FY,SFR-D,3,54,0,0,7.5,12.75,No,Alive,2,Fair,ACACJRK,6/10/24,0,0,Peach
11/9/15, ,Malus x domestica 'Golden Delicious',PRIVATE,Rosaceae,Malus,Deciduous,Malus x domestica,Non Native,882660,106937, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,637,3,FY,SFR-A,4,46,0,0,12.5,15.5,No,Alive,1,Fair,TH QCM,6/12/24,0,0,Apple
9/16/15,Yes,Liquidambar styraciflua,PRIVATE,Altingiaceae,Liquidambar,Deciduous,Liquidambar styraciflua,Native,883529,108126, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,764,10,OM,IND,1.8,33,0,0,11,5,No,Alive,1,Fair,AN KS JHK,6/10/24,0,0,American Sweetgum
11/17/15, ,Crataegus viridis 'Winter King',PUBLIC,Rosaceae,Crataegus,Deciduous,Crataegus viridis,Non Native,884638,109454, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,275,15,SP,V,2.3,54,0,0,11.5,1.5,No,Alive,1,Good,ML KS JA,6/7/24,0,0,Green Hawthorn
11/17/15,Yes,Metasequoia glyptostroboides,PUBLIC,Cupressaceae,Metasequoia,Deciduous,Metasequoia glyptostroboides,Non Native,884123,107904, ,NA,NA,0,NA,0,0,NA,NA,0,0,1,50,11,SP,SFR-A,10,22,0,0,14.5,16.5,No,Alive,1,Good,ML TH JRK,6/11/24,0,0,Dawn Redwood
10/26/16,Yes,Cornus kousa,PRIVATE,Cornaceae,Cornus,Deciduous,Cornus kousa,Non Native,882877,107592, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,832,4,OM,IND,2.9,23,0,0,11.4,8.5,Yes,Alive,1,Good,TH QCM,6/12/24,0,0,Kousa Dogwood
9/29/17,Yes,Prunus x yedoensis,PRIVATE,Rosaceae,Prunus,Deciduous,Prunus x yedoensis,Non Native,884437,108251, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,683,18,OM,INST,0.8,34,1.7,23,10.4,8.5,Yes,Alive,3,Fair,TH JHK AEC,6/7/24,0,0,Yoshino Cherry
10/4/17, ,Ginkgo biloba,PRIVATE,Ginkgoaceae,Ginkgo,Deciduous,Ginkgo biloba,Non Native,884152,108696, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,634,13,OM,COMM,1.7,54,0,0,10,6.75,No,Alive,1,Fair,AN QNK JRK,6/7/24,0,0,Ginkgo
10/4/17, ,Ginkgo biloba,PRIVATE,Ginkgoaceae,Ginkgo,Deciduous,Ginkgo biloba,Non Native,884147,108692, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,630,13,OM,COMM,1.9,54,0,0,11.5,6.25,No,Alive,1,Good,AN QNK JRK,6/7/24,0,0,Ginkgo
10/4/17, ,Platanus x acerifolia 'Bloodgood',PRIVATE,Platanaceae,Platanus,Deciduous,Platanus x acerifolia,Non Native,884145,108707, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,636,13,OM,COMM,3.6,18,0,0,18,13.5,No,Alive,1,Good,AN QNK JRK,6/7/24,0,0,London Planetree
10/4/17, ,Platanus x acerifolia 'Bloodgood',PRIVATE,Platanaceae,Platanus,Deciduous,Platanus x acerifolia,Non Native,884149,108701, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,633,13,OM,COMM,3.1,54,0,0,16,11,No,Alive,1,Good,AN QNK JRK,6/7/24,0,0,London Planetree
11/1/17, ,Acer rubrum OCTOBER GLORY 'PNI 0268',PUBLIC,Sapindaceae,Acer,Deciduous,Acer rubrum,Native,884878,108755, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,265,21,SP,SFR-A,2.7,50,0,0,11,9,No,Alive,2,Fair, ,6/3/24,0,0,Red Maple
11/1/17, ,Acer rubrum OCTOBER GLORY 'PNI 0268',PUBLIC,Sapindaceae,Acer,Deciduous,Acer rubrum,Native,884871,108763, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,267,21,SP,SFR-A,3,54,0,0,14,10,No,Alive,1,Fair,NG,6/3/24,0,0,Red Maple
11/1/17, ,Acer rubrum OCTOBER GLORY 'PNI 0268',PUBLIC,Sapindaceae,Acer,Deciduous,Acer rubrum,Native,884862,108776, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,274,21,SP,SFR-A,3.7,54,0,0,15,9,No,Alive,1,Good,NG,6/3/24,0,0,Red Maple
11/1/17, ,Acer rubrum OCTOBER GLORY 'PNI 0268',PUBLIC,Sapindaceae,Acer,Deciduous,Acer rubrum,Native,884854,108787, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,277,21,SP,SFR-A,3.3,54,0,0,16,9,No,Alive,1,Good,NG,6/3/24,0,0,Red Maple
11/1/17, ,Acer rubrum OCTOBER GLORY 'PNI 0268',PUBLIC,Sapindaceae,Acer,Deciduous,Acer rubrum,Native,884847,108795, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,276,21,SP,SFR-A,4,30,0,0,16,11,No,Alive,1,Good,NG,6/3/24,0,0,Red Maple
11/1/17, ,Acer rubrum OCTOBER GLORY 'PNI 0268',PUBLIC,Sapindaceae,Acer,Deciduous,Acer rubrum,Native,884832,108816, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,271,21,SP,SFR-A,4.4,54,0,0,16,11,No,Alive,1,Good,NG,6/3/24,0,0,Red Maple
11/1/17, ,Acer rubrum OCTOBER GLORY 'PNI 0268',PUBLIC,Sapindaceae,Acer,Deciduous,Acer rubrum,Native,884827,108822, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,262,21,SP,SFR-A,4,40,0,0,15,11,No,Alive,1,Good,NG AC ML,6/3/24,0,0,Red Maple
