ID,SPECIES,SEASON,STREET,PROPERT,BaslnYr,Mrtl_S1,Mrtl_S2,Nrwy_Mp,LandUse,SiteTyp,Address,nTrePrp,D_IMPERVS,D_BLDNGS,D_CANOPY,TOTAL_VAL,OWN_ADDR,OWN_CITY,SITE_ADDR,YEAR_BUILT,OWN_OCC,Cmmnt_1,Cmmnt_2,Cmmnt_3,Cmmnt_4,X,Y,Alive_S1,Alive_S2,LOT_SIZE,ageS2,ageS1,TSurvey,npermits
13436,Linden,Spring 2011,AIRLIE ST,74,1415,Alive,Alive,No,SFR-D,BY,74 AIRLIE ST,9,0,5.31324648,1.982488726,279600,74 AIRLIE ST,WORCESTER,74 AIRLIE ST,1905,TRUE,NA,NA,NA,"Multiple trunks also, very spread out, maybe not pruned",175680.7179,895277.2659,Alive,Alive,0.259,12.28767123,4.282191781,8.005479449,NA
13435,White Fir,Spring 2011,AIRLIE ST,74,1415,Alive,Alive,No,SFR-D,BY,74 AIRLIE ST,9,15.12807059,24.91133314,0.768153124,279600,74 AIRLIE ST,WORCESTER,74 AIRLIE ST,1905,TRUE,NA,NA,NA,NA,175690.7648,895234.1153,Alive,Alive,0.259,12.28767123,4.282191781,8.005479449,NA
968,White Fir,Fall 2010,AIRLIE ST,74,1415,Alive,Alive,No,SFR-D,BY,74 AIRLIE ST,9,16.41864216,23.23308744,1.097486314,279600,74 AIRLIE ST,WORCESTER,74 AIRLIE ST,1905,TRUE,NA,NA,NA,NA,175684.3147,895229.454,Alive,Alive,0.259,12.75342466,4.747945205,8.005479455,NA
967,Kousa Dogwood,Fall 2010,AIRLIE ST,74,14,Alive,Alive,Yes,SFR-D,BY,74 AIRLIE ST,9,15.41917866,25.14095297,0.313534725,279600,74 AIRLIE ST,WORCESTER,74 AIRLIE ST,1905,TRUE,NA,NA,NA,"Tree is here, slightly different location",175688.5492,895232.3704,Alive,Alive,0.259,12.75342466,3.747945205,9.005479455,NA
966,Kousa Dogwood,Fall 2010,AIRLIE ST,74,1415,Alive,Removed,No,SFR-D,BY,74 AIRLIE ST,9,9.985470002,21.63699123,2.819573592,279600,74 AIRLIE ST,WORCESTER,74 AIRLIE ST,1905,TRUE,NA,NA,NA,NA,175695.9027,895236.0393,Alive,Dead,0.259,12.75342466,4.747945205,8.005479455,NA
965,Blackgum,Fall 2010,AIRLIE ST,74,1415,Alive,Alive,Yes,SFR-D,BY,74 AIRLIE ST,9,3.161218241,3.229636345,9.5362492,279600,74 AIRLIE ST,WORCESTER,74 AIRLIE ST,1905,TRUE,NA,NA,NA,Resident moved tree from initial location,175688.8766,895262.722,Alive,Alive,0.259,12.75342466,4.747945205,8.005479455,NA
14316,Cherry,Spring 2011,CLAFFEY AVE,24,14,Alive,Stump,No,SFR-D,BY,24 CLAFFEY AVE,1,14.05792438,15.79201529,14.89856306,289900,24 CLAFFEY AVE,WORCESTER,24 CLAFFEY AVE,1958,TRUE,NA,NA,NA,NA,175796.5615,895208.7019,Alive,Dead,0.2579,12.28767123,3.282191781,9.005479449,1
3120,Japanese Tree Lilac,Fall 2010,MOUNTAIN ST EAST,48,16,Alive,Alive,No,SFR-D,FY,48 MOUNTAIN ST EAST,1,2.197319839,4.247823871,1.55490077,382400,48 MOUNTAIN ST EAST,WORCESTER,48 MOUNTAIN ST EAST,1942,TRUE,NA,NA,NA,NA,176142.0694,896895.7175,Alive,Alive,0.2576,12.75342466,5.747945205,7.005479455,2
12116,Japanese Tree Lilac,Fall 2011,LEEDS ST,42,15,Alive,Alive,No,SFR-D,FY,42 LEEDS ST,5,6.221921407,7.207259524,12.75377859,197200,42 LEEDS ST,WORCESTER,42 LEEDS ST,1950,TRUE,NA,NA,NA,NA,175532.8522,895049.5724,Alive,Alive,0.2571,11.75068493,3.745205479,8.005479451,NA
11993,Sweetgum,Fall 2011,LEEDS ST,42,15,Removed,Stump,No,SFR-D,FY,42 LEEDS ST,5,5.776907599,7.286480261,8.383942231,197200,42 LEEDS ST,WORCESTER,42 LEEDS ST,1950,TRUE,NA,NA,NA,NA,175551.7487,895052.8137,Dead,Dead,0.2571,11.75068493,3.745205479,8.005479451,NA
11992,Sweetgum,Fall 2011,LEEDS ST,42,15,Alive,Alive,No,SFR-D,FY,42 LEEDS ST,5,9.34944169,8.827015473,1.332188248,197200,42 LEEDS ST,WORCESTER,42 LEEDS ST,1950,TRUE,NA,"No dieback, transparency, or condition",NA,NA,175545.5354,895045.2816,Alive,Alive,0.2571,11.75068493,3.745205479,8.005479451,NA
11991,Sweetgum,Fall 2011,LEEDS ST,42,15,Alive,Alive,No,SFR-D,FY,42 LEEDS ST,5,9.517284275,8.798918877,6.573787242,197200,42 LEEDS ST,WORCESTER,42 LEEDS ST,1950,TRUE,NA,NA,NA,NA,175539.3367,895048.3475,Alive,Alive,0.2571,11.75068493,3.745205479,8.005479451,NA
11990,Sweetgum,Fall 2011,LEEDS ST,42,15,Alive,Removed,No,SFR-D,BY,42 LEEDS ST,5,8.985442226,7.076724012,3.53141243,197200,42 LEEDS ST,WORCESTER,42 LEEDS ST,1950,TRUE,NA,Tied to stakes; was transplanted at some point,NA,NA,175553.383,895040.2686,Alive,Dead,0.2571,11.75068493,3.745205479,8.005479451,NA
1603,Kousa Dogwood,Fall 2010,BURNCOAT ST,706,1516,Alive,Alive,No,SFR-D,BY,706 BURNCOAT ST,1,2.455068132,3.467275651,8.552302321,404400,706 BURNCOAT ST,WORCESTER,706 BURNCOAT ST,1983,TRUE,NA,"Tied to stake to keep upright, some moss",NA,NA,176535.0235,898027.3959,Alive,Alive,0.2561,12.75342466,5.747945205,7.005479455,NA
13994,Japanese Tree Lilac,Spring 2011,BURNCOAT ST,708,15,Alive,Alive,No,MFR,FY,708 BURNCOAT ST,3,0,1.396680792,7.189867294,376600,708 BURNCOAT ST,WORCESTER,708 BURNCOAT ST,1923,TRUE,NA,NA,NA,NA,176569.5353,898065.2648,Alive,Alive,0.2558,12.28767123,4.282191781,8.005479449,NA
1605,Honeylocust,Fall 2010,BURNCOAT ST,708,15,Alive,Alive,No,SFR-D,BY,708 BURNCOAT ST,3,0,1.396680792,7.189867294,376600,708 BURNCOAT ST,WORCESTER,708 BURNCOAT ST,1923,TRUE,NA,NA,NA,swing on branch,176569.5353,898065.2648,Alive,Alive,0.2558,12.75342466,4.747945205,8.005479455,NA
1604,Dawn Redwood,Fall 2010,BURNCOAT ST,708,15,Alive,Alive,No,SFR-D,SY,708 BURNCOAT ST,3,4.223180461,5.74124016,7.136664775,376600,708 BURNCOAT ST,WORCESTER,708 BURNCOAT ST,1923,TRUE,NA,Weed whacker damage,NA,NA,176560.9959,898056.0125,Alive,Alive,0.2558,12.75342466,4.747945205,8.005479455,NA
2915,Japanese Tree Lilac,Fall 2010,MARY ANN DR,47,15,Alive,Alive,No,SFR-D,SY,47 MARY ANN DR,1,2.972426655,3.238910147,7.133280925,381700,47 MARY ANN DR,WORCESTER,47 MARY ANN DR,1965,TRUE,NA,NA,NA,NA,176028.3628,894641.0758,Alive,Alive,0.2554,12.75342466,4.747945205,8.005479455,2
16149,Snow Goose Cherry,Spring 2011,MARY ANN DR,53,15,Alive,Alive,No,SFR-A,BY,53 MARY ANN DR,5,11.0683129,10.09565392,7.802644381,381100,53 MARY ANN DR,WORCESTER,53 MARY ANN DR,1963,TRUE,NA,moss,NA,NA,176068.1346,894676.2474,Alive,Alive,0.2548,12.28767123,4.282191781,8.005479449,3
2936,White Fir,Fall 2010,MARY ANN DR,53,15,Alive,Alive,No,SFR-D,BY,53 MARY ANN DR,5,11.46471893,9.322501397,2.950456144,381100,53 MARY ANN DR,WORCESTER,53 MARY ANN DR,1963,TRUE,NA,NA,NA,NA,176075.3091,894677.1512,Alive,Alive,0.2548,12.75342466,4.747945205,8.005479455,3
2935,White Fir,Fall 2010,MARY ANN DR,53,15,Alive,Alive,No,SFR-D,BY,53 MARY ANN DR,5,12.82645668,11.66008515,4.95393332,381100,53 MARY ANN DR,WORCESTER,53 MARY ANN DR,1963,TRUE,NA,NA,NA,NA,176061.5893,894674.6612,Alive,Alive,0.2548,12.75342466,4.747945205,8.005479455,3
2934,Kousa Dogwood,Fall 2010,MARY ANN DR,53,15,Alive,Alive,No,SFR-D,BY,53 MARY ANN DR,5,9.696700773,8.123936636,1.282958523,381100,53 MARY ANN DR,WORCESTER,53 MARY ANN DR,1963,TRUE,NA,needs pruning,NA,NA,176056.17,894665.376,Alive,Alive,0.2548,12.75342466,4.747945205,8.005479455,3
2933,Japanese Tree Lilac,Fall 2010,MARY ANN DR,53,15,Alive,Alive,No,SFR-D,FY,53 MARY ANN DR,5,1.380241965,10.00221126,1.573248536,381100,53 MARY ANN DR,WORCESTER,53 MARY ANN DR,1963,TRUE,NA,NA,NA,NA,176082.4261,894644.9837,Alive,Alive,0.2548,12.75342466,4.747945205,8.005479455,3
16778,White Fir,Spring 2011,RANDALL ST,25,14,Removed,Removed,No,MFR,BY,25 RANDALL ST,4,2.272901644,3.796351368,4.034711688,308700,P O BOX 60363,WORCESTER,25 RANDALL ST,1920,FALSE,NA,NA,NA,NA,175556.9953,895744.2538,Dead,Dead,0.2521,12.28767123,3.282191781,9.005479449,1
16777,Littleleaf Linden,Spring 2011,RANDALL ST,25,1415,Alive,Alive,No,MFR,BY,25 RANDALL ST,4,3.803167523,4.865436224,14.86470877,308700,P O BOX 60363,WORCESTER,25 RANDALL ST,1920,FALSE,NA,Leaf eaten by bugs. Aphids on trunk,NA,NA,175559.7401,895722.4606,Alive,Alive,0.2521,12.28767123,4.282191781,8.005479449,1
13305,Littleleaf Linden,Fall 2011,RANDALL ST,25,14,Alive,Alive,No,MFR,BY,25 RANDALL ST,4,5.047356376,7.032632869,0,308700,P O BOX 60363,WORCESTER,25 RANDALL ST,1920,FALSE,NA,NA,NA,NA,175548.8767,895742.8889,Alive,Alive,0.2521,11.75068493,2.745205479,9.005479451,1
13304,Littleleaf Linden,Fall 2011,RANDALL ST,25,1415,Alive,Alive,No,MFR,FY,25 RANDALL ST,4,9.487822121,8.505115633,0.847764187,308700,P O BOX 60363,WORCESTER,25 RANDALL ST,1920,FALSE,Upper leaves yellowing,"One closer to road, holes in leaves",NA,NA,175551.6037,895737.3928,Alive,Alive,0.2521,11.75068493,3.745205479,8.005479451,1
11933,Serviceberry,Fall 2011,MARY ANN DR,50,15,Removed,Removed,No,SFR-D,BY,50 MARY ANN DR,3,13.4848159,12.05553519,0,348600,50 MARY ANN DR,WORCESTER,50 MARY ANN DR,1972,TRUE,NA,NA,NA,NA,176062.284,894577.3872,Dead,Dead,0.2521,11.75068493,3.745205479,8.005479451,2
11932,Serviceberry,Fall 2011,MARY ANN DR,50,15,Alive,Alive,Yes,SFR-D,BY,50 MARY ANN DR,3,18.40864657,17.82927089,4.209857587,348600,50 MARY ANN DR,WORCESTER,50 MARY ANN DR,1972,TRUE,NA,pruned,NA,fence,176048.8751,894576.6712,Alive,Alive,0.2521,11.75068493,3.745205479,8.005479451,2
11931,Hophornbeam,Fall 2011,MARY ANN DR,50,15,Removed,Removed,No,SFR-D,BY,50 MARY ANN DR,3,18.11752904,17.54182718,0,348600,50 MARY ANN DR,WORCESTER,50 MARY ANN DR,1972,TRUE,NA,NA,NA,NA,176055.3806,894576.6699,Dead,Dead,0.2521,11.75068493,3.745205479,8.005479451,2
1054820,Cherry,Spring 2012,NORTH PKWY,22,15,Alive,Alive,No,SFR-D,BY,22 NORTH PKWY,4,2.314800505,5.464070098,7.937442677,288300,22 NORTH PARKWAY,WORCESTER,22 NORTH PKWY,1927,FALSE,NA,NA,NA,NA,176259.0943,893879.3733,Alive,Alive,0.2502,11.26027397,3.254794521,8.005479449,1
116128,Littleleaf Linden,Fall 2011,NORTH PKWY,22,15,Alive,Alive,No,SFR-D,FY,22 NORTH PKWY,4,4.141479445,3.342971355,8.888125808,288300,22 NORTH PARKWAY,WORCESTER,22 NORTH PKWY,1927,FALSE,NA,NA,NA,NA,176256.5396,893897.2349,Alive,Alive,0.2502,11.75068493,3.745205479,8.005479451,1
11611,Honeylocust,Fall 2011,NORTH PKWY,22,15,Removed,Removed,No,SFR-D,FY,22 NORTH PKWY,4,3.142222838,5.954589846,4.277611215,288300,22 NORTH PARKWAY,WORCESTER,22 NORTH PKWY,1927,FALSE,NA,NA,NA,NA,176265.6224,893902.0313,Dead,Dead,0.2502,11.75068493,3.745205479,8.005479451,1
11610,Dawn Redwood,Fall 2011,NORTH PKWY,22,15,Removed,Removed,No,SFR-D,BY,22 NORTH PKWY,4,2.314800505,5.464070098,7.937442677,288300,22 NORTH PARKWAY,WORCESTER,22 NORTH PKWY,1927,FALSE,NA,NA,NA,NA,176259.0943,893879.3733,Dead,Dead,0.2502,11.75068493,3.745205479,8.005479451,1
13534,Dogwood,Spring 2011,ARDEN RD,13,1415,Alive,Removed,No,SFR-D,BY,13 ARDEN RD,6,5.384950101,4.346092286,2.57893719,344600,13 ARDEN RD,WORCESTER,13 ARDEN RD,1953,TRUE,NA,Seems to be alive but there was significant basal sprouting,NA,NA,175891.8648,896365.0732,Alive,Dead,0.2482,12.28767123,4.282191781,8.005479449,NA
13533,Tulip,Spring 2011,ARDEN RD,13,1415,Alive,Alive,No,SFR-D,SY,13 ARDEN RD,6,1.119206447,2.118726869,8.605662753,344600,13 ARDEN RD,WORCESTER,13 ARDEN RD,1953,TRUE,NA,NA,NA,NA,175892.3119,896388.7933,Alive,Alive,0.2482,12.28767123,4.282191781,8.005479449,NA
13532,Tulip,Spring 2011,ARDEN RD,13,1415,Alive,Alive,No,SFR-D,SY,13 ARDEN RD,6,0.68750476,0.658144451,8.899400514,344600,13 ARDEN RD,WORCESTER,13 ARDEN RD,1953,TRUE,NA,NA,NA,NA,175892.9256,896383.276,Alive,Alive,0.2482,12.28767123,4.282191781,8.005479449,NA
13531,Sweetgum,Spring 2011,ARDEN RD,13,1415,Stump,Removed,No,SFR-D,FY,13 ARDEN RD,6,1.120789124,5.191550181,8.335690818,344600,13 ARDEN RD,WORCESTER,13 ARDEN RD,1953,TRUE,NA,There is no canopy; only basal sprouting,NA,"Probably not a DCR tree then, since the location was different",175891.5368,896393.3657,Dead,Dead,0.2482,12.28767123,4.282191781,8.005479449,NA
13530,Hornbeam,Spring 2011,ARDEN RD,13,1415,Alive,Removed,No,SFR-D,FY,13 ARDEN RD,6,3.649289634,4.321856278,4.839376649,344600,13 ARDEN RD,WORCESTER,13 ARDEN RD,1953,TRUE,NA,Plastic/rubber tubing wrapped around trunk,NA,NA,175911.757,896386.363,Alive,Dead,0.2482,12.28767123,4.282191781,8.005479449,NA
13529,Dogwood,Spring 2011,ARDEN RD,13,1415,Alive,Removed,No,SFR-D,BY,13 ARDEN RD,6,7.520266136,6.204594469,0,344600,13 ARDEN RD,WORCESTER,13 ARDEN RD,1953,TRUE,NA,NA,NA,NA,175898.2118,896366.0422,Alive,Dead,0.2482,12.28767123,4.282191781,8.005479449,NA
1053792,Japanese Stewartia,Spring 2012,AIRLIE ST,131,14,Removed,Removed,No,SFR-D,FY,131 AIRLIE ST,5,2.280820447,4.622055116,16.10102236,323700,131  AIRLIE ST,WORCESTER,131 AIRLIE ST,1940,FALSE,NA,NA,NA,"scratches at base of trunk, broken lower branch, branch still alive",175935.8141,895355.4308,Dead,Dead,0.2465,11.26027397,2.254794521,9.005479449,NA
11042,Serviceberry,Fall 2011,AIRLIE ST,131,1415,Alive,Alive,No,SFR-D,BY,131 AIRLIE ST,5,7.492828392,6.950646214,0.270669198,323700,131  AIRLIE ST,WORCESTER,131 AIRLIE ST,1940,FALSE,NA,NA,NA,NA,175918.5482,895370.0235,Alive,Alive,0.2465,11.75068493,3.745205479,8.005479451,NA
11041,Honeylocust,Fall 2011,AIRLIE ST,131,1415,Alive,Alive,No,SFR-D,FY,131 AIRLIE ST,5,3.018213041,3.737600939,14.18776043,323700,131  AIRLIE ST,WORCESTER,131 AIRLIE ST,1940,FALSE,NA,NA,NA,NA,175925.0505,895352.031,Alive,Alive,0.2465,11.75068493,3.745205479,8.005479451,NA
11040,Ginkgo,Fall 2011,AIRLIE ST,131,1415,Alive,Removed,No,SFR-D,FY,131 AIRLIE ST,5,3.895427365,4.013737753,12.50631057,323700,131  AIRLIE ST,WORCESTER,131 AIRLIE ST,1940,FALSE,NA,Weedwhacker damage; still staked; yellowish leaves,NA,NA,175943.9192,895361.45,Alive,Dead,0.2465,11.75068493,3.745205479,8.005479451,NA
11039,Dawn Redwood,Fall 2011,AIRLIE ST,131,1415,Alive,Alive,Yes,SFR-D,BY,131 AIRLIE ST,5,2.43113336,3.418085007,4.041212064,323700,131  AIRLIE ST,WORCESTER,131 AIRLIE ST,1940,FALSE,NA,NA,NA,NA,175918.6034,895362.6879,Alive,Alive,0.2465,11.75068493,3.745205479,8.005479451,NA
11658,Tulip,Fall 2011,WEST BOYLSTON ST,1232,15,Removed,Removed,No,SFR-D,BY,1232 WEST BOYLSTON ST,2,12.81834985,14.71625148,1.787487794,339800,1232 WEST BOYLSTON ST,WORCESTER,1232 WEST BOYLSTON ST,1951,TRUE,NA,NA,NA,NA,176393.3224,898749.4176,Dead,Dead,0.2434,11.75068493,3.745205479,8.005479451,1
11657,Tulip,Fall 2011,WEST BOYLSTON ST,1232,15,Alive,Alive,No,SFR-D,BY,1232 WEST BOYLSTON ST,2,6.726795857,13.65503633,0,339800,1232 WEST BOYLSTON ST,WORCESTER,1232 WEST BOYLSTON ST,1951,TRUE,NA,NA,NA,NA,176392.3687,898768.1339,Alive,Alive,0.2434,11.75068493,3.745205479,8.005479451,1
16787,Tulip,Spring 2011,RANDALL ST,75,15,Alive,Alive,Yes,SFR-D,BY,75 RANDALL ST,2,1.455296489,0,0,403100,75 RANDALL ST,WORCESTER,75 RANDALL ST,1959,TRUE,NA,Moss on trunk,NA,NA,175832.9246,895849.102,Alive,Alive,0.2362,12.28767123,4.282191781,8.005479449,1
16786,Tulip,Spring 2011,RANDALL ST,75,15,Alive,Alive,Yes,SFR-D,BY,75 RANDALL ST,2,2.690643095,3.429569543,9.738488812,403100,75 RANDALL ST,WORCESTER,75 RANDALL ST,1959,TRUE,NA,NA,NA,NA,175809.127,895837.5658,Alive,Alive,0.2362,12.28767123,4.282191781,8.005479449,1
16791,Juniper,Spring 2011,RANDALL ST,87,15,Alive,Alive,Yes,SFR-D,FY,87 RANDALL ST,2,4.312413946,5.739462642,5.25337745,297700,87 RANDALL ST,WORCESTER,87 RANDALL ST,1953,TRUE,NA,NA,NA,NA,175850.7039,895830.7685,Alive,Alive,0.2356,12.28767123,4.282191781,8.005479449,1
16790,Juniper,Spring 2011,RANDALL ST,87,15,Alive,Alive,Yes,SFR-D,FY,87 RANDALL ST,2,4.011378756,9.108022657,1.417556242,297700,87 RANDALL ST,WORCESTER,87 RANDALL ST,1953,TRUE,NA,NA,NA,"Plants growing on the inside, vines",175846.6914,895829.1045,Alive,Alive,0.2356,12.28767123,4.282191781,8.005479449,1
1818,White Fir,Fall 2010,CHRISTINE ST,40,15,Alive,Removed,No,SFR-D,BY,40 CHRISTINE ST,5,8.489668987,2.72281212,5.293391532,429700,40 CHRISTINE ST,WORCESTER,40 CHRISTINE ST,1963,TRUE,NA,NA,NA,NA,175672.8253,894650.3355,Alive,Dead,0.2356,12.75342466,4.747945205,8.005479455,1
1817,White Fir,Fall 2010,CHRISTINE ST,40,15,Alive,Removed,No,SFR-D,BY,40 CHRISTINE ST,5,6.020398225,1.383405665,1.534292692,429700,40 CHRISTINE ST,WORCESTER,40 CHRISTINE ST,1963,TRUE,NA,"Dying, needs water",NA,NA,175673.3646,894645.3645,Alive,Dead,0.2356,12.75342466,4.747945205,8.005479455,1
1816,White Fir,Fall 2010,CHRISTINE ST,40,15,Alive,Removed,No,SFR-D,BY,40 CHRISTINE ST,5,12.88200628,7.790587269,10.30533114,429700,40 CHRISTINE ST,WORCESTER,40 CHRISTINE ST,1963,TRUE,NA,NA,NA,NA,175672.4565,894655.7971,Alive,Dead,0.2356,12.75342466,4.747945205,8.005479455,1
1815,Japanese Stewartia,Fall 2010,CHRISTINE ST,40,15,Removed,Removed,No,SFR-D,FY,40 CHRISTINE ST,5,9.949688928,14.25078026,8.501097673,429700,40 CHRISTINE ST,WORCESTER,40 CHRISTINE ST,1963,TRUE,NA,NA,NA,NA,175672.9069,894664.3571,Dead,Dead,0.2356,12.75342466,4.747945205,8.005479455,1
1814,Japanese Stewartia,Fall 2010,CHRISTINE ST,40,15,Removed,Removed,No,SFR-D,SY,40 CHRISTINE ST,5,13.6423505,12.25760602,11.89089893,429700,40 CHRISTINE ST,WORCESTER,40 CHRISTINE ST,1963,TRUE,NA,NA,NA,NA,175672.9756,894660.4662,Dead,Dead,0.2356,12.75342466,4.747945205,8.005479455,1
11562,White Fir,Fall 2011,MEOLA AVE,46,15,Removed,Removed,No,SFR-A,BY,46 MEOLA AVE,3,8.762424896,7.02788538,2.281203657,372100,46 MEOLA AVE,WORCESTER,46 MEOLA AVE,2005,TRUE,NA,NA,NA,NA,175789.0948,898427.887,Dead,Dead,0.2349,11.75068493,3.745205479,8.005479451,5
11561,Red Oak,Fall 2011,MEOLA AVE,46,15,Alive,Alive,Yes,SFR-A,FY,46 MEOLA AVE,3,1.845028054,9.905852813,5.069730981,372100,46 MEOLA AVE,WORCESTER,46 MEOLA AVE,2005,TRUE,NA,"Doesn't look like Red Oak, damage on lower trunk",NA,NA,175822.4646,898442.4474,Alive,Alive,0.2349,11.75068493,3.745205479,8.005479451,5
11560,Pin Oak,Fall 2011,MEOLA AVE,46,15,Alive,Alive,Yes,SFR-A,FY,46 MEOLA AVE,3,4.175565578,14.8762598,7.436919211,372100,46 MEOLA AVE,WORCESTER,46 MEOLA AVE,2005,TRUE,NA,"Looks more like Pin Oak, proterty is abandoned",NA,NA,175827.4046,898443.7727,Alive,Alive,0.2349,11.75068493,3.745205479,8.005479451,5
1054840,Fraser Fir,Spring 2012,QUINAPOXET LN,98,15,Alive,Alive,No,SFR-D,BY,98 QUINAPOXET LN,8,7.637958357,9.623609192,3.493000022,310200,98 QUINAPOXET LN,WORCESTER,98 QUINAPOXET LN,1940,TRUE,NA,NA,NA,NA,176501.5411,896109.2888,Alive,Alive,0.2329,11.26027397,3.254794521,8.005479449,1
1053366,Honeylocust,Spring 2012,QUINAPOXET LN,98,15,Alive,Alive,No,SFR-D,BY,98 QUINAPOXET LN,8,2.938957207,5.411219959,2.311209983,310200,98 QUINAPOXET LN,WORCESTER,98 QUINAPOXET LN,1940,TRUE,NA,rubber wrapped around trunk,NA,NA,176483.6966,896105.1442,Alive,Alive,0.2329,11.26027397,3.254794521,8.005479449,1
10611,Sweetgum,Fall 2011,QUINAPOXET LN,98,15,Removed,Removed,No,SFR-D,FY,98 QUINAPOXET LN,8,8.403102973,7.405654536,5.912153099,310200,98 QUINAPOXET LN,WORCESTER,98 QUINAPOXET LN,1940,TRUE,NA,Owner said tree died & DCR removed it,NA,NA,176486.6718,896129.9857,Dead,Dead,0.2329,11.75068493,3.745205479,8.005479451,1
10610,Littleleaf Linden,Fall 2011,QUINAPOXET LN,98,15,Alive,Alive,No,SFR-D,BY,98 QUINAPOXET LN,8,8.694035074,7.749062612,1.232946524,310200,98 QUINAPOXET LN,WORCESTER,98 QUINAPOXET LN,1940,TRUE,NA,NA,NA,NA,176486.8089,896100.1621,Alive,Alive,0.2329,11.75068493,3.745205479,8.005479451,1
10609,Littleleaf Linden,Fall 2011,QUINAPOXET LN,98,15,Alive,Alive,No,SFR-D,BY,98 QUINAPOXET LN,8,7.655373452,7.821330664,6.445344414,310200,98 QUINAPOXET LN,WORCESTER,98 QUINAPOXET LN,1940,TRUE,NA,NA,NA,NA,176498.6988,896106.4624,Alive,Alive,0.2329,11.75068493,3.745205479,8.005479451,1
10608,Littleleaf Linden,Fall 2011,QUINAPOXET LN,98,15,Alive,Alive,No,SFR-D,BY,98 QUINAPOXET LN,8,6.780782448,9.214862922,6.690929373,310200,98 QUINAPOXET LN,WORCESTER,98 QUINAPOXET LN,1940,TRUE,NA,NA,NA,NA,176490.9323,896104.0502,Alive,Alive,0.2329,11.75068493,3.745205479,8.005479451,1
10607,Littleleaf Linden,Fall 2011,QUINAPOXET LN,98,15,Alive,Alive,No,SFR-D,BY,98 QUINAPOXET LN,8,5.494024863,11.2585915,2.285569269,310200,98 QUINAPOXET LN,WORCESTER,98 QUINAPOXET LN,1940,TRUE,NA,snapped in half during a wind storm but has since started to regrow,NA,NA,176503.0318,896110.9932,Alive,Alive,0.2329,11.75068493,3.745205479,8.005479451,1
10606,Littleleaf Linden,Fall 2011,QUINAPOXET LN,98,15,Removed,Removed,No,SFR-D,BY,98 QUINAPOXET LN,8,5.672925873,11.06192503,7.283776465,310200,98 QUINAPOXET LN,WORCESTER,98 QUINAPOXET LN,1940,TRUE,NA,NA,NA,NA,176500.334,896115.986,Dead,Dead,0.2329,11.75068493,3.745205479,8.005479451,1
4064,Ginkgo,Fall 2010,THORNDYKE RD,16,0,Alive,Alive,No,SFR-D,BY,16 THORNDYKE RD,1,8.422903401,10.15591973,6.492312017,398300,16 THORNDYKE RD,WORCESTER,16 THORNDYKE RD,1935,TRUE,NA,NA,NA,NA,176223.8673,894630.339,Alive,Alive,0.2323,12.75342466,4.747945205,8.005479455,NA
14687,Colorado Spruce,Spring 2011,FALES ST,17,1416,Alive,Alive,Yes,SFR-D,BY,17 FALES ST,6,11.90253678,13.83633767,4.835386043,339900,17 FALES ST,WORCESTER,17 FALES ST,1964,TRUE,NA,NA,NA,NA,175611.6363,895677.7849,Alive,Alive,0.2312,12.28767123,5.282191781,7.005479449,NA
14685,Colorado Spruce,Spring 2011,FALES ST,17,14,Alive,Alive,Yes,SFR-D,BY,17 FALES ST,6,10.65632596,11.97788368,3.828388917,339900,17 FALES ST,WORCESTER,17 FALES ST,1964,TRUE,NA,NA,NA,NA,175615.044,895678.3914,Alive,Alive,0.2312,12.28767123,3.282191781,9.005479449,NA
14684,Fringetree,Spring 2011,FALES ST,17,14,Alive,Alive,No,SFR-D,BY,17 FALES ST,6,3.543120611,8.432614108,7.829352633,339900,17 FALES ST,WORCESTER,17 FALES ST,1964,TRUE,NA,NA,NA,NA,175607.3576,895656.1003,Alive,Alive,0.2312,12.28767123,3.282191781,9.005479449,NA
14683,Hornbeam,Spring 2011,FALES ST,17,14,Alive,Alive,No,SFR-D,BY,17 FALES ST,6,3.087084466,3.990410458,4.192061305,339900,17 FALES ST,WORCESTER,17 FALES ST,1964,TRUE,NA,NA,NA,NA,175619.0409,895652.3798,Alive,Alive,0.2312,12.28767123,3.282191781,9.005479449,NA
14682,Kousa Dogwood,Spring 2011,FALES ST,17,14,Alive,Alive,No,SFR-D,FY,17 FALES ST,6,2.62788417,4.157931766,0,339900,17 FALES ST,WORCESTER,17 FALES ST,1964,TRUE,NA,NA,NA,NA,175619.7128,895634.6313,Alive,Alive,0.2312,12.28767123,3.282191781,9.005479449,NA
14680,Crabapple,Spring 2011,FALES ST,17,14,Alive,Alive,No,SFR-D,FY,17 FALES ST,6,2.533439321,6.68607076,6.897730428,339900,17 FALES ST,WORCESTER,17 FALES ST,1964,TRUE,"Some leaf spotting, mulch too close to base",NA,NA,NA,175608.4054,895631.2277,Alive,Alive,0.2312,12.28767123,3.282191781,9.005479449,NA
1054368,White Pine,Spring 2012,MARLAND RD,26,15,Alive,Alive,No,SFR-D,BY,26 MARLAND RD,2,3.563485982,5.820047572,7.557159096,304600,26 MARLAND ROAD,WORCESTER,26 MARLAND RD,1915,FALSE,NA,Property had two more trees from DCR without ID. Tree w/ ID was planted crooked and straightened by homeowners.,NA,NA,175784.4135,896282.7194,Alive,Alive,0.2296,11.26027397,3.254794521,8.005479449,1
